ticker,total_var,syst_share,beta,momentum,amihud,log_dolvol,w,year,sec_CommSvcs,sec_ConsDis,sec_ConsStap,sec_Energy,sec_Financials,sec_HealthCare,sec_Industrials,sec_Materials,sec_RealEstate,sec_Utilities
GS,0.00028701966695316106,0.5614061959147701,1.501686211697222,0.29953436572280906,2.3785449811165485e-05,20.06819243779051,3.2678384110609076e-06,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HD,0.00013979490600323188,0.4167838029606796,0.9029960573698543,0.034801942870818704,1.5430722859304928e-05,20.07448119801933,2.0262740621781077e-05,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,0.0001260593203606767,0.48984263152656315,0.9296094604748025,0.13925938488349432,2.400286326156799e-05,19.52983034092406,5.779879045780326e-06,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,0.00015608213523607328,0.39466285997759976,0.9284841461555369,0.22482890222523347,2.140702109925249e-05,19.79683140346369,1.1162861582937977e-05,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,0.00020505891736516605,0.5438354996323224,1.2492744879326618,0.08394016364837863,1.5061393613778041e-05,20.228471051692793,1.955648986679502e-06,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,7.179290276237982e-05,0.2943798991829257,0.5438505813668248,0.14262045509824406,8.578731928651774e-06,20.290631321951718,0.10280092332996357,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JPM,0.00023969840650920284,0.6024621483549237,1.4216157321332583,0.2966643471819587,1.090872989770181e-05,20.56785368439433,3.1591808599585066e-06,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KHC,0.00016545690721601547,0.2869005124290981,0.8150661880441497,0.2105809455613155,5.6081157363649774e-05,18.93673059478555,3.3269100960970345e-06,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KO,8.077225760247569e-05,0.27220834890308476,0.5547107672588798,-0.003577103471610679,1.3916108661358765e-05,19.871930954256566,2.0875185890229593e-05,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN,0.0001388344874659977,0.4408588906983456,0.925514541740061,0.16133022561878535,6.576042670302505e-05,18.664023584766856,0.0026862989770294224,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LLY,0.00023615803554771444,0.1596320241022189,0.7263503303050622,-0.10946681509413252,3.1644673610892574e-05,19.544027853780992,4.914003086657595e-05,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LMT,0.00011320658762913116,0.14090796601272765,0.4724853935180939,0.1686587247052223,2.367637942858164e-05,19.732668771136847,0.08344521097024993,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LOW,0.0001894435993268194,0.3336953087822434,0.9405887569313947,-0.05003724270316124,2.6898675887698046e-05,19.637532024339528,0.00020051745650193602,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,0.0001727084180035675,0.5386727091894493,1.1410482365425254,0.06679016315788944,2.4764246169950085e-05,19.7375490541884,6.1256877884143726e-06,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MCD,9.230249433933911e-05,0.21953227721255827,0.5325258254527124,0.06021134766330207,1.3205737957746048e-05,20.07193793510235,0.06830215295991805,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDLZ,0.00028687427006742774,0.3871925559214264,1.2467921603410443,0.005637245638716044,3.7325356770257074e-05,19.530743025571763,1.0942668131017325e-06,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDT,0.00015547475340229778,0.23383056688262507,0.7132887000528974,-0.05590080907852957,2.3829237409100908e-05,19.629451027548377,0.034749602742458516,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MET,0.0004292133687377176,0.43221605349637854,1.6112830235248772,0.1471967431527104,5.570284789620011e-05,19.269457989009826,4.783789324305737e-06,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
META,0.00030723657498566505,0.24306595871062606,1.0223116079230974,0.09465000317223131,3.450870670451958e-06,21.787095471540493,5.971081144676523e-06,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,8.631958504539619e-05,0.5039845451979765,0.7802756350230488,0.1965262906692602,2.4267339787835404e-05,19.331605554783934,0.0009272963363098259,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MO,9.731458725846298e-05,0.10409517035493135,0.37652084702025496,0.18595600397917206,3.386751752563891e-05,19.12863124446354,0.03440429790161799,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRK,0.00017019349514983323,0.29578725432725084,0.8393555588011397,0.14023286185167363,1.967410910026479e-05,19.88516036848495,5.2634100459256725e-06,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS,0.0004245906051852938,0.625414583145053,1.9277644023646239,0.30802315748363823,4.426242687461004e-05,19.58627751499457,1.4347571497112331e-06,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MSFT,0.00020474807740937184,0.47249563583942217,1.1635728558464453,0.14043792411027659,6.200635821551968e-06,21.12962522618265,2.6606383851822525e-06,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEE,0.00012816358161005012,0.05222134132905816,0.3060490906802853,0.1691503216736387,4.020866529981826e-05,19.156067036181135,4.1662840165037315e-05,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NKE,0.00019962495737067321,0.25958255848326733,0.8515887918718668,-0.1948063068046468,2.1435110791172352e-05,20.00160635062868,0.001282599956941924,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,0.0007833766197234848,0.18930167281397506,1.4406128791496835,1.1846684295262826,3.163474355349653e-05,20.28744348241083,2.0398721602882686e-06,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,0.00014618687928098241,0.5484214186826111,1.0592443736949881,0.06659885420998589,1.725652921354325e-05,19.948375252018707,6.6556196056949415e-06,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXY,0.0002701905881395596,0.3173671249786689,1.0954708899643153,0.09502602472873609,4.533261547647475e-05,19.34267321868386,5.773414427284783e-06,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,7.254772248434008e-05,0.2775731978100267,0.5308666221720715,0.07506991080039829,1.750511163826374e-05,19.660894796188952,0.009452253109043154,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,0.000136850279308458,0.2406311366631733,0.6788651582155147,0.043297554040601524,1.2669676269929938e-05,20.295949663672808,0.04126194590292687,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PG,8.043077763776958e-05,0.2672919751799531,0.5485154418004751,0.08947777035322427,1.0956858614497118e-05,20.474746240295975,0.042500230200912835,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PM,0.00010470256292918989,0.212427024074829,0.5579153407410198,0.08214302070499963,2.5976612658780336e-05,19.420647129544207,3.039714876672156e-05,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYPL,0.00031536142437775305,0.28940188889110674,1.1301594721384098,0.08648184575650575,3.6006678147256246e-05,19.62161775989657,1.363803827491215e-05,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QCOM,0.00031321410284435535,0.37952167368129835,1.289803971590564,0.3007760998685264,2.5956334995439388e-05,19.903648259823093,2.9866728807139285e-06,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTX,0.00011892484174027827,0.4675080482513578,0.8820954894080122,0.1582015240875217,2.1845897954678694e-05,19.651408980611194,1.108201105103849e-05,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SBUX,0.0001607283580925574,0.353014870968393,0.8911022060629199,-0.06324770088193737,2.036017861349381e-05,19.873865923195975,1.0758571542223399e-05,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,0.00024912524236705004,0.3774846274178687,1.1472109049963386,0.21128718978340186,2.7176469162994372e-05,19.834083097482594,5.872368389783013e-06,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,9.465854953281441e-05,0.025427710043830622,0.18353475326767818,0.09458475412078868,4.047434782155628e-05,19.01792249056042,0.14682398305253982,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SPG,0.0001434808429032096,0.236670212672445,0.6893718170335442,-0.05656833079011206,5.3711181628344866e-05,18.902262235080144,4.660610433776495e-06,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
T,8.361701712290116e-05,0.1785081633378233,0.4570472925223868,0.27758055777416074,1.465034948597969e-05,19.94378408988056,0.06238906863973389,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGT,0.00021157017186068357,0.13143946182486838,0.6238423730949565,0.027015583117868572,3.238419828984377e-05,19.54395342988326,0.021668464534226745,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMO,0.00017719435111027251,0.5352468103017374,1.1520908955974096,-0.0011662532958279376,3.928621349501358e-05,19.29519759120635,3.1862719316176126e-06,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TMUS,0.00030819096321339155,0.3637221898117706,1.2525054175158774,0.3853250268528887,7.675754283148682e-05,18.905311135945574,1.578340120637795e-06,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN,0.00017576155134509813,0.5144422061381508,1.1249028030621895,0.3127011491162279,3.559945086515121e-05,19.38430588450155,5.6727668401374405e-06,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNH,0.00014078141468285612,0.31914415202605134,0.7929592549624664,0.32503740138669857,2.0748250276964377e-05,19.81285699717859,0.0019711507043632718,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UNP,0.00022823852625137147,0.33357434107564315,1.0322278205566606,0.307328647342141,3.311360365547934e-05,19.59842708650092,5.1836979231862226e-05,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
UPS,6.786799970805396e-05,0.5388847477313977,0.7154268494941864,0.20470980132919875,3.108162054487763e-05,19.09100770659162,0.04535747774114884,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
USB,0.00016445332630656245,0.6302442322378334,1.2043716815515644,0.210372727321825,3.997655674708309e-05,19.225009303336723,5.970956973747828e-06,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
V,0.00018257632788074485,0.5348532885705525,1.1690264394726106,0.013618973555663515,1.3806551220928134e-05,20.34786167089255,2.8762879601688334e-06,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VZ,0.00010127570960348469,0.2162056175391384,0.5535679001573119,0.18813397292734532,1.6892128998068016e-05,19.898100423002465,0.00012747488125315235,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,0.00022227696864883373,0.47834294963060875,1.219836672647061,0.045336309173280936,1.2493639916752116e-05,20.567914488744012,8.414896626717296e-06,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WMT,0.00014463083993547306,0.10579924124239815,0.4627607274379852,0.14868858817818278,1.3906666065462778e-05,20.116908487995353,0.015308837292518026,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOM,0.0001443982126324966,0.3148753158748661,0.7976915310279142,0.1813384878717355,1.1460140918087517e-05,20.349737480562577,0.0288356464089044,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHW,0.0004674358900451916,0.5656523122064957,1.9236257195634832,0.1907242573332446,5.86813382398604e-05,19.35578834518522,2.236137048355e-06,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AAPL,0.00012178540107785627,0.18707791711020874,1.1545635219353418,0.3873478625900787,1.8586931412767584e-06,22.057002108467962,0.00018004147327170729,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,0.0001198783921388567,0.10394402040706371,0.8538452439928682,0.4687170187503521,2.3082743820143198e-05,19.54876322700259,6.92172100800732e-06,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ABT,7.691943222886903e-05,0.2039533504632067,0.9580593434251922,0.42150232192733267,2.620097089302312e-05,19.412666073498603,7.436694288250811e-06,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ACN,6.819084551535511e-05,0.23045248664527546,0.9588765343335761,0.2887264720107034,2.6043853870636863e-05,19.281905071679773,6.66304762978159e-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,0.00018237562885282718,0.14919283276590495,1.2617297256435303,0.5248472587448131,2.268862072380718e-05,19.69555130876271,2.411968290442281e-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIG,0.00011020375882257188,0.09612269314898245,0.7872635108365829,-0.07401838534113128,2.3480274101379854e-05,19.475953540190595,0.026482682351263668,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMD,0.0014015052906000743,0.10924308687256981,2.992976494932726,-0.11994243646568309,2.818469445341182e-05,20.524102341650078,1.0544220207941258e-05,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMGN,0.0001240601959077145,0.23230370020988905,1.2985337706488551,0.19036680293753433,1.8820849841464287e-05,19.840529695212304,3.1544525711685753e-06,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AMT,9.800211955678654e-05,0.004915431136691258,0.16788329949722441,0.31331927095892514,3.7614797859881396e-05,19.13781278679265,0.0412076802115541,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AMZN,0.00016783939966835037,0.09697048831092582,0.9758334561404206,0.42423403664322723,2.364600844895156e-06,21.950464943207933,0.010707051984645138,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXP,6.772931374728813e-05,0.37114527594015495,1.2127443495281567,0.3112367077566518,2.1042813295174577e-05,19.398369000926788,0.0018476868844470656,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA,0.00011784819481963539,0.15625268751939825,1.0379684879780973,0.6663028522625689,1.1616545435018335e-05,20.321196974655503,0.00043025328270237476,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BAC,0.0001830091182061814,0.3913515770766075,2.047051939289998,0.3097024163832034,5.986215842738295e-06,21.180158429585415,1.217333043826631e-05,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BIIB,0.00021463120508085777,0.1451593846886609,1.3501373290970504,0.10425551841415773,2.4502319680143333e-05,19.849762854515863,4.251243783382055e-06,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,8.560634699596596e-05,0.37724750321873546,1.3745961503717306,0.14646242970244616,3.760862823713371e-05,18.998688141863422,1.559777450742922e-05,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BKNG,0.00019524003794462222,0.06883511750233495,0.8867443385916817,0.16043522636776414,8.0760240868376e-06,20.493779927050042,0.021264258207472606,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLK,7.843915798686045e-05,0.4677217975725357,1.4651065847439793,0.32758007126055133,3.909459558804088e-05,18.98296355242754,2.1419342403772235e-06,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMY,0.00021233708220551843,0.04563135718227232,0.7529282101144301,0.06642091812801447,2.7215901487888715e-05,19.629955880726317,0.007590283564264631,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BRK-B,4.748473568246523e-05,0.4558920740470179,1.1254261110464485,0.1953206101848592,8.745338909100142e-06,20.19562955208434,1.1696555081943105e-05,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C,0.00012183381896424376,0.37172477604183474,1.6278097174510198,0.24006852831319828,9.560693195000322e-06,20.53836880871311,0.0016275555995535927,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CAT,0.00016161449238043986,0.2509834625757432,1.5405353139415563,0.5538948213333696,2.1471961692954907e-05,19.79206031865007,2.8978754014003013e-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CHTR,0.00023869964495558147,0.04053006659008001,0.7523561905960703,0.13958779587140457,1.849577544361919e-05,20.181845534626568,8.519626780864995e-05,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CL,9.295019739009709e-05,0.016550619813031717,0.30001380781871445,0.15767733734021058,3.009636697545628e-05,19.150322684179116,0.00830858499493655,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMCSA,0.00015015361087066564,0.10131505851769668,0.943439040227557,0.14988200902795001,1.4448308301425941e-05,20.24111150717051,0.0024511922972797716,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COF,0.00016793955098451136,0.28565954150661754,1.6753664525662075,0.15250707377964368,5.019231128594448e-05,19.054785546107784,6.6874291589394246e-06,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COP,0.00021391523886287692,0.1318299644174534,1.2845082058723671,0.10490449746909238,4.2588819309037816e-05,19.34970524311325,4.108698460545458e-06,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COST,0.00014375039252666284,0.08362156786059322,0.8386343102927143,0.1955451302444811,1.6419727612202263e-05,19.92555190957002,8.534337409815941e-06,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,0.00010133810551593647,0.2235508910147865,1.1512868568793782,0.3909473348286646,1.8642806267173965e-05,19.785778346642747,5.120946912844669e-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,9.885931268083569e-05,0.2649540538790963,1.237949792540964,0.2641622579412999,1.1564496429085749e-05,20.057419349363595,1.9283701048965107e-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVS,0.00018880028969331424,0.09653606599415715,1.0326545909171638,-0.06038289713109095,2.1197456978638385e-05,19.823153044970496,0.00030364940379523447,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CVX,7.854893010279278e-05,0.09466461046634168,0.6595882595405786,0.09963676629127524,1.4942055830470626e-05,19.87349266491366,0.03419687884608056,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D,6.606443622132418e-05,0.0038015563446985043,0.12121979246197867,0.08931119035805696,4.648017881350106e-05,18.63325935315424,1.0768872754854432e-05,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DHR,6.831800916124235e-05,0.17046983511461053,0.8254681581171249,0.17756068152692261,2.551698369313062e-05,19.174882602265416,8.897967471520077e-05,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DIS,9.098291921547228e-05,0.05684102574758575,0.5500723820917193,0.04324679361821576,8.537548387035031e-06,20.42040958085986,0.05190317617679057,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUK,4.063819310134871e-05,0.0003836498100030355,0.0302025521031858,0.11668595867684675,3.324884436335683e-05,18.842327824991447,0.04506469202834078,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EMR,0.00011297133364306118,0.27572290471910443,1.349986744118794,0.24698862963405732,4.817960509391519e-05,18.935954863365005,8.386103721245928e-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EXC,7.798031344027635e-05,0.007483356838277099,0.18477774777853578,0.13403476280220503,5.29462223683352e-05,18.72038949139179,2.15686646661364e-05,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
F,0.00012680149467994635,0.24877203896406208,1.3585384137197725,0.07551261877564863,2.7748239683042744e-05,19.43235892482037,6.017992515080052e-06,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX,0.00011515194266918376,0.33516757026703403,1.5027114091599676,0.29766118718624324,2.9628717560622457e-05,19.406934291944115,2.4533115133930767e-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,7.74770844579418e-05,0.2282863103874292,1.0172683271510383,0.177927715381452,3.514777345939947e-05,19.032823278184637,4.9938719723137264e-05,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GE,0.00015922774149970686,0.10014664167004236,0.9659096752453586,-0.564124537390855,7.4457745855959e-06,20.762259057401074,0.010129599983105057,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GILD,0.00017694028033090296,0.0985347359236689,1.0099897996431575,0.021909516269000173,1.7840714362334967e-05,19.988609052201877,0.010953036444416689,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GM,0.00017517179989316606,0.20194698237449266,1.4386651845168372,0.19446089746755013,2.173908587717974e-05,19.879072236732984,6.53659000921956e-06,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOOGL,9.300206817638828e-05,0.2054472711586944,1.0573175610205774,0.27157303256749477,4.430063348945806e-06,21.13372200437737,0.006703748836916715,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GS,0.0001542076981788088,0.39435790287755434,1.886284756778466,0.07981345940239265,1.4062196247323524e-05,20.24982298949119,4.131108867737923e-06,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HD,6.842864518936777e-05,0.1331070654346675,0.7300094444799499,0.36131117009744473,1.1190908916789461e-05,20.154306138725566,0.04230026457396332,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,4.0377047865920696e-05,0.36037232300732663,0.9226817903632152,0.2995485350249635,1.6195331327850965e-05,19.53940323290065,7.613764034770629e-05,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,9.5618544570219e-05,0.09091693266382377,0.7131853372475335,-0.04436317085704221,1.2414712831491793e-05,19.950326341069747,0.027618569395383125,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,0.00011522965716582083,0.16446343466324362,1.0529936845616457,0.2583402119761421,9.522853186298334e-06,20.446176224851044,9.125734233465144e-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,5.1605819397470676e-05,0.09945243564324048,0.547981635968536,0.21610763518813655,8.468277952268365e-06,20.201979109161712,0.015878543258669425,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JPM,0.00010402257479391432,0.40165645834014413,1.563508082226721,0.241761822603771,7.021587764677082e-06,20.730375194551584,0.00632732467301369,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KHC,0.00011089714672569119,0.06081521557470691,0.6281672134540182,-0.09438287676142636,3.468872706805088e-05,18.98451207064323,0.00827003992282513,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KO,3.248655379082115e-05,0.020872671787398708,0.19918186633107915,0.13100334880744374,1.1439580870793507e-05,19.75716949131545,0.07940528340530162,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN,7.757259776320648e-05,0.2941134245621254,1.155368560127924,0.2992862525959367,4.291506933607503e-05,18.871940033674267,3.6051890811691816e-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LLY,8.8543318619709e-05,0.06094193291193108,0.5618817983206847,0.1639728897092185,2.567249603201765e-05,19.382010901421836,0.03264234367124868,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LMT,4.919486157960966e-05,0.1637599362446472,0.6865507650156317,0.2732601102638601,2.357515964849558e-05,19.265727087323075,0.046943859906802166,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LOW,0.0001825226177326287,0.15351880339706173,1.2804071373771984,0.2842681145618765,2.2180174020276624e-05,19.80015505527542,3.6037263816665973e-06,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,7.997527604098185e-05,0.29488451369658175,1.1746617041917091,0.3848915165380684,1.62449902443994e-05,19.775638694580575,3.0711118880920022e-06,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
